name,id,wikipedia_,gender,scale,length
Juan Bautista Justo,"38310315",,Male,"-0.99",179.485960350008
Capitán General Ramón Freire,"38384646",,Male,"-0.5",66.0559494069788
Avenida Presidente Figueroa Alcorta,"38400975",,Male,"-1.0",26.4853451202065
Avenida Presidente Figueroa Alcorta,"38400976",,Male,"-1.0",575.67178328218
Mariscal Ramón Castilla,"38400977",,Male,"-0.5",130.822412720569
Rufino de Elizalde,"38400978",,Male,"-0.49",86.3918269969484
Avenida Ortiz de Ocampo,"38400981",,Male,"-0.5",200.498826406783
Jerónimo Salguero,"38445456",,Male,"-0.99",670.444480244707
Avenida Belgrano,"38445811",,Male,"-0.5",24.8545556625341
Avenida Martín García,"38445839",,Male,"-0.5",42.0603250876307
Avenida Intendente Hernán M. Giralt,"38445983",,Male,"-0.29",632.685378090143
Manuel Ugarte,"38499040",,Male,"-0.5",27.5287015288401
Manuel Ugarte,"38499041",,Male,"-0.5",115.139611153863
Jaramillo,"38499466",,Male,"-0.33",401.700447326935
Avenida Ruiz Huidobro,"38499470",,Male,"-0.49",31.983280286452
Pasaje Juan Sebastián Bach,"38507735",,Male,"-0.99",116.268239820012
Victoriano Montes,"38507736",,Male,"-1.0",111.182130666506
Avenida Ruiz Huidobro,"38509237",,Male,"-0.49",118.429402399131
Avenida Ruiz Huidobro,"38509238",,Male,"-0.49",404.491752245747
Avenida Ruiz Huidobro,"38509239",,Male,"-0.49",118.059399699739
Avenida Ruiz Huidobro,"38509240",,Male,"-0.49",61.4826218467044
Avenida Ruiz Huidobro,"38509241",,Male,"-0.49",533.659304152986
Avenida General Paz,"38509543",,Male,"-0.39",22.9019476738085
Doctor Honorio Leguizamón,"38510195",,Male,"-0.5",130.992529837736
Avenida Don Pedro de Mendoza,"38536408",,Male,"-0.49",117.265093481825
Avenida Don Pedro de Mendoza,"38536409",,Male,"-0.49",36.4559010312713
Avenida Martín García,"38536410",,Male,"-0.5",22.584446100338
Avenida Alicia Moreau de Justo,"38536551",https://es.wikipedia.org/wiki/Alicia_Moreau_de_Justo,Female,"1.0",28.0392331257171
Cecilia Grierson,"38536596",https://es.wikipedia.org/wiki/Cecilia_Grierson,Female,"1.0",22.3689701817582
Avenida Leandro N. Alem,"38536781",,Male,"-0.99",18.635762031855
Avenida Belgrano,"38537092",,Male,"-0.5",259.091928171011
Avenida Leandro N. Alem,"38537203",,Male,"-0.99",130.435133807867
Avenida Leandro N. Alem,"38537209",,Male,"-0.99",20.891050984121
Bolívar,"38537211",,Male,"-0.5",96.5409193235824
Avenida Presidente Sarmiento,"38546007",,Male,"-1.0",134.248394754851
Avenida Presidente Figueroa Alcorta,"38546008",,Male,"-1.0",46.7873234157978
Avenida Infanta Isabel,"38683526",https://es.wikipedia.org/wiki/Isabel_de_Borb%C3%B3n_y_Borb%C3%B3n,Female,"0.99",24.2074615615647
Doctor Rómulo Naón,"39094673",,Male,"-0.5",975.211621197321
Doctor Pedro Ignacio Rivera,"39094674",,Male,"-0.5",37.5314700391783
Franklin D. Roosevelt,"39094675",,Male,"-0.49",54.0352646428929
Donado,"39094937",,Male,"-1.0",97.9877612055183
Donado,"39094938",,Male,"-1.0",251.284318802645
Miller,"39094942",,Male,"-0.43",353.84850073932
Miller,"39094943",,Male,"-0.43",20.891443706193
Carlos Molina Arrotea,"39152997",,Male,"-0.99",146.814971788867
Obispo San Alberto,"39153075",,Male,"-0.87",145.524162456091
Núñez,"39153076",,Male,"-0.5",1800.87468457975
Avenida Ortiz de Ocampo,"39153078",,Male,"-0.5",146.926767713281
Ricardo Gutiérrez Sur,"39166248",,Male,"-0.99",69.1443493000987
Ricardo Gutiérrez Sur,"39166249",,Male,"-0.99",212.511182698209
Ricardo Gutiérrez Norte,"39166612",,Male,"-1.0",30.0012562353734
Pasaje Benjamin Lavaisse,"39166613",,Male,"-0.5",73.9333631856031
Ricardo Gutiérrez Norte,"39166706",,Male,"-1.0",146.187009565937
Ricardo Gutiérrez,"39166847",,Male,"-1.0",108.800200064239
General Venancio Flores,"39167005",,Male,"-1.0",164.292153532182
Juan Bautista Ambrosetti,"39167196",,Male,"-0.99",189.686343228686
Gallardo,"39168059",,Male,"-0.5",246.899287971926
Elías Bedoya,"39168186",,Male,"-0.5",76.5326809209444
Ruiz de los Llanos,"39168189",,Male,"-0.29",55.9569158540034
Víctor Hugo,"39168192",,Male,"-1.0",110.142431464911
Moliere,"39168320",,Male,"-0.5",39.2323727957253
Virgilio,"39168321",,Male,"-1.0",278.31978280745
Víctor Hugo,"39168322",,Male,"-1.0",45.3177895583029
Moliere,"39168323",,Male,"-0.5",41.0033649393043
Virgilio,"39168324",,Male,"-1.0",104.515510229723
José Salmun Feijoo,"39169075",,Male,"-0.3",116.566666239326
Herrera,"39169277",,Male,"-0.5",117.311424778527
Benito Quinquela Martín,"39169278",,Male,"-0.5",178.571306657539
Benito Quinquela Martín,"39169279",,Male,"-0.5",170.202566804896
Gregorio Aráoz de Lamadrid,"39169328",,Male,"-0.99",338.464681187504
Oscar Natalio Bonavena,"39171644",,Male,"-0.5",84.3386534963844
Coronel Martiniano Chilavert,"39172458",,Male,"-1.0",313.341216942378
Gregoria Matorras de San Martín,"39173650",https://es.wikipedia.org/wiki/Gregoria_Matorras,Female,"0.49",93.2298407591993
Méndez,"39173651",,Male,"-0.5",268.857413223184
Lucio Correa Morales,"39173652",,Male,"-0.5",685.121524190796
Lucio Correa Morales,"39173653",,Male,"-0.5",121.101274602793
Rodrigo de Triana,"39173654",,Male,"-0.5",326.073474636471
Rodrigo de Triana,"39173655",,Male,"-0.5",174.136593174786
Falucho San Luis,"39174183",,Male,"-0.45",169.281239565319
León Pinelo,"39213672",,Male,"-0.5",333.226842415672
Jorge Bermúdez,"39213675",,Male,"-1.0",86.522312195555
Francisco Bilbao,"39213682",,Male,"-0.5",1808.50248780034
Carlos Morel,"39213959",,Male,"-0.99",184.787410025882
María Remedios del Valle,"39213960",https://es.wikipedia.org/wiki/Mar%C3%ADa_Remedios_del_Valle,Female,"1.0",448.38239259442
Luis Gaitán,"39213962",,Male,"-0.5",141.428067409383
Fernández,"39213963",,Male,"-1.0",244.910352122856
Antonio Bermúdez,"39213964",,Male,"-0.5",213.124227143331
Doctor Horacio Casco,"39214174",,Male,"-1.0",905.714795638415
Araujo,"39214275",,Male,"-0.5",107.031031345476
José Ignacio Rucci,"39214312",,Male,"-0.36",728.670193190145
Hudson,"39214313",,Male,"-0.48",80.6227290831828
Lisandro de la Torre,"39214314",,Male,"-0.46",13.4971975567938
Timoteo Gordillo,"39214315",,Male,"-0.99",373.437511843063
Teniente General Luís Dellepiane,"39214409",,Male,"-0.5",40.439239478264
Santa Elena,"39214441",https://es.wikipedia.org/wiki/Helena_de_Constantinopla,Female,"1.0",435.616175637259
Avenida Intendente Francisco Rabanal,"39309107",,Male,"-0.5",176.469668914373
Ricardo Gutiérrez Norte,"39320806",,Male,"-1.0",95.2160021603612
Juan Pablo López,"39321878",,Male,"-0.99",440.30045145932
Rodrigo de Ibarrola,"39321879",,Male,"-0.5",421.810217597361
Francisco Cuneo,"39321885",,Male,"-0.5",420.765225540652
Francisco Cuneo,"39321886",,Male,"-0.5",161.072733152777
Coronel Ramón Lista,"39321890",,Male,"-0.5",210.528718267501
Diego de Rojas,"39322884",,Male,"-1.0",453.743649286377
Mateo J. Martínez,"39322891",,Male,"-0.5",186.378097313138
Juan de Solorzano Pereira,"39322894",,Male,"-0.5",113.411125626093
Pedro Lozano,"39322895",,Male,"-0.5",64.9595127211686
Indio,"39322896",,Male,"-0.48",112.164866664671
José de Marturana,"39322900",,Male,"-0.29",265.513272487495
Hilario de Almeira,"39322904",,Male,"-0.49",181.364112513224
Emilio de Alvear,"39323221",,Male,"-0.5",154.372547024061
Alejandro F. Mohr,"39323228",,Male,"-1.0",287.601796825186
Alejandro F. Mohr,"39323230",,Male,"-1.0",128.847724357165
Magdalena,"39323821",,Female,"1.0",128.732352005503
Juan M. Coghlan,"39327591",,Male,"-0.5",519.475912114117
González Catán,"39327592",,Male,"-0.5",503.000986962274
Manuel Solá,"39327593",,Male,"-0.5",710.548811196747
Félix Lynch Arribalzaga,"39328657",,Male,"-0.5",200.311426120286
Eduardo Wilde,"39328658",,Male,"-1.0",158.401427584007
José de Marturana,"39328662",,Male,"-0.29",188.445034705836
Vicente Fidel López,"39328663",,Male,"-1.0",442.355990658007
Nemesio Trejo,"39328665",,Male,"-0.5",206.183892269597
La Santa María,"39328666",https://es.wikipedia.org/wiki/Santa_Mar%C3%ADa,Female,"0.72",150.229849049759
José Verdi,"39328669",,Male,"-0.29",316.947317963599
Vigo,"39328675",,Male,"-0.5",136.698851851095
Martín Fierro,"39328677",,Male,"-0.5",553.882059175205
Luis Braille,"39328678",,Male,"-0.5",700.529193998071
Paul Groussac,"39328679",,Male,"-0.5",258.116168005818
Paul Groussac,"39328680",,Male,"-0.5",442.972068709583
Fernando Fader,"39328684",,Male,"-1.0",322.008438375306
Doctor David Peña,"39328685",,Male,"-0.5",389.545638934949
Baltasar de Unquera,"39328686",,Male,"-0.49",133.403906340342
Pablo Podestá,"39328687",,Male,"-1.0",145.416645667901
Moctezuma,"39331331",,Male,"-0.44",430.001534746029
Juan A. Boeri,"39331332",,Male,"-0.99",178.790015334105
María Antonia de la Paz y Figueroa,"39331334",https://es.wikipedia.org/wiki/Mar%C3%ADa_Antonia_de_Paz_y_Figueroa,Female,"0.99",152.051197452068
Pasaje Rubens,"39331335",,Male,"-0.5",197.704831657625
Carlos Carranza,"39331337",,Male,"-0.99",382.899042313023
Wagner,"39331339",,Male,"-0.5",457.314879001041
General Manuel Puch,"39331340",,Male,"-1.0",131.74696926302
Martín Pescador,"39331344",,Male,"-0.5",226.531262561334
Enrique de Vedia,"39331347",,Male,"-0.5",331.885360570493
Julio S. Dantas,"39331348",,Male,"-0.49",120.537650456681
Julio S. Dantas,"39331349",,Male,"-0.49",161.139501706405
General Guillermo Enrique Granville,"39331350",,Male,"-0.5",96.1713494084432
Laplace,"39331352",,Male,"-0.5",277.053779452311
Emilio Lamarca,"39331354",,Male,"-0.5",42.8088985225147
Rufino José Cuervo,"39331356",,Male,"-0.94",128.640522865693
Cura Renque,"39331471",,Male,"-1.0",455.003334421244
Hilario de Almeira,"39331472",,Male,"-0.49",189.194758257223
Roberto Giménez,"39337841",,Male,"-0.99",105.684295479471
Bouchard,"39338160",,Male,"-1.0",131.18630884807
José de la Quintana,"39350182",,Male,"-0.29",106.242885674563
Bacón,"39350261",,Male,"-0.5",113.935031504155
Bacón,"39350262",,Male,"-0.5",129.650200592589
Pasaje Juan F. De La Robla,"39353814",,Male,"-0.5",117.62822173101
General Güemes,"39446568",,Male,"-0.5",414.365613784986
Ángel Pacheco,"39473277",,Male,"-1.0",13.416810361753
Zamudio,"39473279",,Male,"-0.5",456.996371397685
Moctezuma,"39473782",,Male,"-0.44",58.9175068539596
Pernambuco,"39476196",,Male,"-0.5",255.175316089244
Roberto Arlt,"39497816",,Male,"-0.99",57.0167697389042
Avenida Guzmán,"39590170",,Male,"-1.0",115.582335550898
Avenida Eva Perón,"39843566",https://es.wikipedia.org/wiki/Eva_Per%C3%B3n,Female,"1.0",381.324958378793
Emilio Mitre,"39843567",,Male,"-0.5",291.456842072273
Avenida Belgrano,"39843573",,Male,"-0.5",307.290318674883
Avenida Belgrano,"39844013",,Male,"-0.5",153.32255538302
Hipólito Yrigoyen,"39844015",,Male,"-0.5",82.5872033465469
Bartolomé Mitre,"39845731",,Male,"-0.5",153.188335378876
Arturo Capdevilla,"39950038",,Male,"-0.5",131.030427994417
Mariano Moreno,"39964963",,Male,"-0.5",284.628907612436
Emilio Zola,"39964970",,Male,"-0.49",340.24814905662
General Chenault,"39964971",,Male,"-0.5",310.594605707993
Doctor Estanislao S. Zeballos,"39964973",,Male,"-0.96",1892.34944429449
General Hornos,"39964974",,Male,"-0.5",368.896596784648
Avenida Bartolomé Mitre,"39964980",,Male,"-0.5",131.926596972202
Azucena Villaflor,"39964981",https://es.wikipedia.org/wiki/Azucena_Villaflor,Female,"1.0",260.606002211965
Hernán Cortés,"39964984",,Male,"-0.5",451.355427426277
Coronel Brandsen,"39964986",,Male,"-0.5",1055.61489675335
Luis María Campos,"39964990",,Male,"-0.49",258.473881715366
General Plaza,"39964992",,Male,"-0.5",162.79937799269
Morse,"39964993",,Male,"-0.5",574.751232700991
General Escalada,"39964994",,Male,"-0.5",311.278702588841
General Plaza,"39964995",,Male,"-0.5",162.573848780063
Julio Humberto Grondona,"39965003",,Male,"-0.5",312.096974332805
Cabo Chioffi,"39965014",,Male,"-1.0",532.662986169864
Edison,"39965015",,Male,"-0.99",602.644558823242
Juan Diaz de Solis,"39965017",,Male,"-0.99",813.560160228483
Agustín Álvarez,"39965123",,Male,"-1.0",263.17796139447
General Juan Las Heras,"39965124",,Male,"-0.5",379.593999277734
Martin Güemes,"39965125",,Male,"-1.0",456.526474322216
José Marmol,"39965127",,Male,"-0.3",244.045669021891
Julian Agüero,"39965128",,Male,"-0.49",187.179417194615
Santa Rosa,"39965129",https://es.wikipedia.org/wiki/Rosa_de_Lima_(santa),Female,"0.98",605.630610355362
Bartolome Mitre,"39965131",,Male,"-0.5",141.904403070177
San Pedro,"39965199",,Male,"-0.25",287.087882726305
Emilio Zola,"39965201",,Male,"-0.49",2539.82010095421
General Gelly y Obes,"39965204",,Male,"-0.5",423.027731058473
José Marmol,"39965228",,Male,"-0.3",225.962317887573
Serrano,"39965230",,Male,"-0.5",149.134957326025
Washington,"39971479",,Male,"-0.5",540.878163609407
Darwin,"39971484",,Male,"-0.5",559.039808817964
Herrera,"39971485",,Male,"-0.5",543.907483825033
Manuel Obarrio,"39971487",,Male,"-0.5",357.124305756666
Doctor Carlos Casazza,"39971489",,Male,"-0.5",547.263466763027
Mariano Moreno,"39971493",,Male,"-0.5",1459.91172289713
Carlos Gardel,"39971500",,Male,"-1.0",978.955164786689
Manuel Obarrio,"39971508",,Male,"-0.5",1014.44382974616
San Nicolás,"39972110",,Male,"-0.5",362.146463349781
Pasaje San Antonio,"39972112",,Male,"-0.96",159.899913704415
Alfredo Sturla,"39972119",,Male,"-1.0",837.525111099559
Bolívar,"39972133",,Male,"-0.5",358.824395878906
Darwin,"39972136",,Male,"-0.5",169.200572858714
Carlos Gardel,"39972137",,Male,"-1.0",277.17890157724
San Isidro,"39972138",,Male,"-0.5",839.061773551605
Juan B. Justo,"39972141",,Male,"-0.99",962.551735343791
General Otero,"39972143",,Male,"-0.5",998.91532616942
Doctor Carlos Casazza,"39972148",,Male,"-0.5",934.263011081945
San Nicolás,"39972149",,Male,"-0.5",697.563912090395
Washington,"39972150",,Male,"-0.5",1011.6975410962
Carlos Gardel,"39972152",,Male,"-1.0",144.206571695186
General Roca,"39973370",,Male,"-0.5",78.0785620961974
Aguirre,"39973371",,Male,"-0.5",418.493107766544
Juan B. Justo,"39973373",,Male,"-0.99",272.200464309107
José Ingenieros,"39973376",,Male,"-0.3",556.339341177866
Juan B. Justo,"39973381",,Male,"-0.99",447.819237307755
Crámer,"39973382",,Male,"-0.5",467.312442629094
John F. Kennedy,"39973385",,Male,"-0.99",332.037262044212
María R. Adler,"39973388",https://es.wikipedia.org/wiki/Mar%C3%ADa_Raquel_Adler,Female,"0.98",257.912133556979
Raquel Español,"39973389",,Female,"1.0",494.392892669024
Alberto Lartigau,"39973392",,Male,"-1.0",451.808826533124
Lincoln,"39973403",,Male,"-0.49",559.494294181986
Agustín Bardi,"39973412",,Male,"-1.0",865.092304457158
John F. Kennedy,"39973446",,Male,"-0.99",67.7275645235707
General Roca,"39973448",,Male,"-0.5",731.039595522897
Doctor Arturo U. Illia,"39973481",,Male,"-0.5",389.611847009387
Ortega,"39973485",,Male,"-0.5",353.797200042877
José Evaristo Uriburu,"39973488",,Male,"-0.3",311.202809183603
Comandante General Bombero Salvador Ingrassia,"39973921",,Male,"-0.5",924.115833536306
San Vicente,"39973924",,Male,"-0.39",310.259511575191
Virrey Del Pino,"39973925",,Male,"-0.35",1611.05478257104
Robles,"39973926",,Male,"-0.5",608.630328159579
Agustín Álvarez,"39974011",,Male,"-1.0",647.359667233762
General Roca,"39974797",,Male,"-0.5",796.718699751529
Aguirre,"39976279",,Male,"-0.5",95.4919024970466
Jorge Bakmas,"39976281",,Male,"-1.0",408.723088331956
José Evaristo Uriburu,"39976285",,Male,"-0.3",401.380793710472
Timoteo Gordillo,"39976288",,Male,"-0.99",559.015662452791
Godoy Cruz,"39977095",,Male,"-0.59",885.084989943748
Martín Fierro,"39977098",,Male,"-0.5",1131.88977105368
Robles,"39977117",,Male,"-0.5",1020.36320759356
Lobos,"39977121",,Male,"-1.0",409.048638651741
Pedro Goyena,"39977123",,Male,"-0.5",718.995598581875
General Pirán,"39977134",,Male,"-0.5",759.905207772713
San Vicente,"39981019",,Male,"-0.39",924.384830655609
Coronel Adrogué,"39981033",,Male,"-1.0",903.206598158242
Coronel Arévalo,"39981037",,Male,"-1.0",907.968609589201
Lobos,"39981039",,Male,"-1.0",811.097250110161
Salvador Soreda,"39981046",,Male,"-0.5",940.615327859158
Bismark,"39981047",,Male,"-1.0",847.860416072924
Graciano Mendilaharzu,"39981049",,Male,"-0.5",466.7919254125
Sadi Carnot,"39981052",,Male,"-0.27",458.474877826641
José Merlino,"39981054",,Male,"-0.3",168.764118574149
Gregoria Del Valle,"39981058",,Female,"0.48",160.201616498734
General Pirán,"39981060",,Male,"-0.5",380.972990220854
Alberto Lartigau,"39981068",,Male,"-1.0",146.606810761761
San Isidro,"39981077",,Male,"-0.5",1644.94899521294
Martín Fierro,"39981079",,Male,"-0.5",504.170578352936
San Nicolás,"39981091",,Male,"-0.5",1168.86326193798
Doctor Antonio Caviglia,"39981097",,Male,"-0.5",228.522131180488
Raquel Español,"39981100",,Female,"1.0",106.986817998585
Coronel Olmos,"39981115",,Male,"-1.0",1090.70907024964
Bolívar,"39981123",,Male,"-0.5",1176.77365317496
Sargento Juan B. Cabral,"40012632",,Male,"-0.5",542.821979664004
Bernardino Rivadavia,"40012638",,Male,"-0.5",1242.45257630644
Pasaje La Victoria,"40012803",,Female,"0.98",328.878660207753
Fernán Félix de Amador,"40012805",,Male,"-0.98",541.686923728531
Sargento Juan B. Cabral,"40012807",,Male,"-0.5",318.214205023931
Julian Agüero,"40012811",,Male,"-0.49",315.852199514699
General Justo J. De Urquiza,"40017499",,Male,"-0.5",572.674514209961
Benjamin Franklin,"40017501",,Male,"-1.0",382.34420152421
Carlos Tejedor,"40017735",,Male,"-0.99",912.971543467616
Carlos Pellegrini,"40017738",,Male,"-0.99",393.097986933694
Florentino Ameghino,"40017742",,Male,"-0.99",350.793065596266
Esmeralda,"40017867",,Female,"0.99",811.873001043227
Carlos María de Alvear,"40020501",,Male,"-0.99",323.305678138504
Florentino Ameghino,"40020502",,Male,"-0.99",163.783865195023
P. J. Pringles,"40020503",,Male,"-0.4",531.000162237724
Ramón Castro,"40020507",,Male,"-0.5",281.691188189135
Francisco Borges,"40020508",,Male,"-0.5",147.030282379391
Cornelio Saavedra,"40021315",,Male,"-0.5",105.030332091552
Carlos Tejedor,"40022642",,Male,"-0.99",126.383450689855
Gervasio Méndez,"40022644",,Male,"-0.5",312.947924458566
Bermúdez,"40102685",,Male,"-0.5",56.4094766871357
Enrique Ochoa,"40103764",,Male,"-0.5",33.0653917563789
General Roca,"40112953",,Male,"-0.5",135.152965917084
San Luis,"40112954",,Male,"-0.45",195.883371677545
Victoria,"40112963",,Female,"1.0",666.515262800422
José Evaristo Uriburu,"40112982",,Male,"-0.3",452.036202284983
General Ferré,"40114685",,Male,"-0.5",268.537691316511
General Paunero,"40114687",,Male,"-0.5",713.924085047062
General Heredia,"40114688",,Male,"-0.5",491.194060740512
General Paunero,"40114692",,Male,"-0.5",283.506694796156
General Acha,"40114696",,Male,"-0.47",375.773888860152
General Arredondo,"40114702",,Male,"-0.5",293.263204576299
Doctor Nicanor Basavilbaso,"40114704",,Male,"-0.5",772.625282086444
Doctor Atilio Lavarello,"40114707",,Male,"-0.5",1036.72429783322
Estrada,"40114741",,Male,"-0.5",152.811958003749
Teniente Coronel Lafuente,"40114783",,Male,"-0.5",607.530590646933
General Acha,"40114786",,Male,"-0.47",755.455608423619
Comandante Lucena,"40114789",,Male,"-1.0",334.071167114784
Enrique Santos Discépolo,"40115032",,Male,"-0.49",121.306568447518
General Heredia,"40115034",,Male,"-0.5",120.382527794043
Coronel Casacuberta,"40115035",,Male,"-0.5",509.603109384579
Evaristo Carriego,"40115036",,Male,"-0.5",267.295814266863
Comandante Lucena,"40115037",,Male,"-1.0",469.284768623753
Manuel Gálvez,"40115039",,Male,"-0.5",263.19237715124
Manuel Gálvez,"40115041",,Male,"-0.5",121.62362328266
Gervasio A. de Posadas,"40115042",,Male,"-1.0",674.130133797308
